chunk_size,replicat,config,filename,decompress_bandwidth_GBps,global_cr,wallclock_ms,compress_ms,compress_bandwidth_GBps,wallclock_bandwidth_GBps
8,2,share/roibin_bzip-9.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,4.3678,29228.0,19625.0,6.98323,4.68885
8,2,share/roibin_fpzip.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,4.76123,13067.0,3351.0,40.897,10.4879
8,2,share/roibin_mgard.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,15.0743,27943.0,18367.0,7.46152,4.90448
8,2,share/roibin_sz3.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,76.0743,12176.0,2517.0,54.4481,11.2554
8,2,share/roibin_sz.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,85.1259,11499.0,1869.0,73.3257,11.9181
8,2,share/roibin_zfp.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,18.6593,11361.0,1658.0,82.6573,12.0628
8,2,share/sz3.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,8.44082,17907.0,8314.0,16.4837,7.6532
8,2,share/sz.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,7.8485,14799.0,5159.0,26.5644,9.26048
8,2,share/zfp.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,3.6249,14468.0,4810.0,28.4919,9.47234
8,3,share/blosc-6.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,1.2606,28838.0,19167.0,7.15009,4.75227
8,3,share/blosc-9.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,1.27136,136367.0,126468.0,1.08364,1.00498
8,3,share/blosc.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,1.22286,14599.0,4854.0,28.2336,9.38734
8,3,share/bzip2-6.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,1.19933,77128.0,64889.0,2.112,1.77686
8,3,share/bzip2-9.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,1.20376,79305.0,69033.0,1.98522,1.72809
8,3,share/mgard.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,3.00076,85077.0,75449.0,1.8164,1.61084
8,3,share/roibin_blosc-6.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,4.98608,14508.0,4962.0,27.6191,9.44622
8,3,share/roibin_blosc-9.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,5.02357,41708.0,32201.0,4.25595,3.28584
8,3,share/roibin_blosc.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,4.91235,11331.0,1527.0,89.7484,12.0948
8,3,share/roibin_bzip-6.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,4.38438,27827.0,18211.0,7.52544,4.92492
8,3,share/roibin_bzip-9.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,4.3678,29188.0,19574.0,7.00142,4.69528
8,3,share/roibin_fpzip.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,4.76123,13151.0,3355.0,40.8482,10.4209
8,3,share/roibin_mgard.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,15.0743,27925.0,18383.0,7.45503,4.90764
8,3,share/roibin_sz3.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,76.0743,12213.0,2551.0,53.7224,11.2213
8,3,share/roibin_sz.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,85.1259,11513.0,1870.0,73.2865,11.9036
8,3,share/roibin_zfp.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,18.6593,11421.0,1649.0,83.1084,11.9995
8,3,share/sz3.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,8.44082,18234.0,8419.0,16.2782,7.51595
8,3,share/sz.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,7.8485,14814.0,5166.0,26.5284,9.2511
8,3,share/zfp.json,/scratch1/robertu/chuck/cxic0415_0101.cxi,,,,,,
